userId,recommended_item_ids_in_db,gt,number_of_hits,original_recommendations
1856,"[1253, 2664, 1301, 26, 2553, 676, 2529, 968, 924, 1206]","[3702, 1200, 788, 2531, 2454, 750, 2641, 1653, 2658, 1779, 780, 541, 593, 2664, 1748, 3175, 160, 3527]",1,"['The Day the Earth Stood Still (1951)', 'Invasion of the Body Snatchers (1956)', 'Forbidden Planet (1956)', 'The Blob (1958)', 'The Fly (1958)', 'The Time Machine (1960)', 'Village of the Damned (1960)', 'The Birds (1963)', 'Planet of the Apes (1968)', 'Night of the Living Dead (1968)', '2001: A Space Odyssey (1968)', 'The Andromeda Strain (1971)', 'A Clockwork Orange (1971)', 'The Exorcist (1973)', 'Soylent Green (1973)', 'Jaws (1975)', 'Star Wars: Episode IV - A New Hope (1977)', 'Alien (1979)', 'The Shining (1980)', 'Blade Runner (1982)', 'Enjoy watching!']"
793,"[912, 903, 904, 920, 1258, 1219, 1997, 593, 1721, 2762]","[2949, 1375, 610, 3807, 903, 3499, 1210, 1598, 539, 3253, 3147, 1580, 3552, 2926, 588, 913, 2080, 3471, 2126, 2728, 529, 858, 2993, 1333, 953, 350, 2616, 3408, 2028]",1,"['Casablanca (1942)', 'Vertigo (1958)', 'Rear Window (1954)', 'Gone with the Wind (1939)', 'The Shining (1980)', 'Psycho (1960)', 'The Exorcist (1973)', 'The Silence of the Lambs (1991)', 'The Notebook (2004)', 'Titanic (1997)', 'The Sixth Sense (1999)', 'The Others (2001)', 'The Princess Bride (1987)', 'When Harry Met Sally... (1989)', 'Sleepless in Seattle (1993)', 'Pretty Woman (1990)', 'The Wedding Singer (1998)', 'The Graduate (1967)', 'Annie Hall (1977)', 'Eternal Sunshine of the Spotless Mind (2004)']"
1714,"[589, 1291, 2011, 1370, 480, 1580, 780, 356, 364, 588]","[316, 1476, 1394, 2470, 1296, 2116, 2478, 3479, 1500, 173, 541, 2371, 1300, 372, 2916, 3, 1101, 3864, 2406, 2384, 1298, 2968, 2463, 3060, 2948, 2359, 1375, 550, 243, 2502, 3523, 2915, 468, 1148, 1441, 3809, 1220, 587, 551, 370, 1321, 2791]",0,"['Terminator 2: Judgment Day (1991)', 'Indiana Jones and the Last Crusade (1989)', 'Back to the Future Part II (1989)', 'Die Hard 2 (1990)', 'Jurassic Park (1993)', 'Men in Black (1997)', 'Independence Day (1996)', 'The Mask (1994)', 'Forrest Gump (1994)', 'The Lion King (1994)', 'Aladdin (1992)', 'The Fugitive (1993)', 'Speed (1994)', 'The Matrix (1999)', 'Braveheart (1995)', 'Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'The Silence of the Lambs (1991)', 'Good Will Hunting (1997)', 'The Truman Show (1998)']"
6001,"[1270, 1197, 541, 1198, 2716, 318, 1240, 457, 1036, 480]","[1213, 296, 3219, 2470, 2346, 3203, 3481, 2985, 1784, 1295, 3649, 3733, 16, 2950, 2712, 412, 457, 3676, 1552, 2373, 1680, 260, 3729, 132, 1913, 1892, 2600, 1964, 1089, 903, 1249, 2997, 999, 1373, 2396]",1,"['Back to the Future (1985)', 'The Princess Bride (1987)', 'Blade Runner (1982)', 'Raiders of the Lost Ark (1981)', 'Ghostbusters (1984)', 'The Shawshank Redemption (1994)', 'The Terminator (1984)', 'The Fugitive (1993)', 'The Matrix (1999)', 'Die Hard (1988)', 'Jurassic Park (1993)', 'The Silence of the Lambs (1991)', 'E.T. the Extra-Terrestrial (1982)', 'The Princess Diaries (2001)', 'The Sixth Sense (1999)', 'Dirty Dancing (1987)', 'Lethal Weapon (1987)', 'The Goonies (1985)', 'Basic Instinct (1992)', 'Sleepless in Seattle (1993)']"
1270,"[3535, 3897, 3949, 3898, 3793, 3291, 3578, 3571, 3755, 3753]","[3300, 3755, 3325, 3793, 3863]",2,"['American Psycho (2000)', 'Almost Famous (2000)', 'Requiem for a Dream (2000)', 'Snatch (2000)', 'Memento (2000)', 'Traffic (2000)', 'Gladiator (2000)', 'The Cell (2000)', 'The Perfect Storm (2000)', 'Unbreakable (2000)', 'The Beach (2000)', 'The Patriot (2000)', 'The Gift (2000)', 'Frequency (2000)', 'The Family Man (2000)', 'The Others (2000)', 'The Legend of Bagger Vance (2000)', 'The Cell (2000)', 'The Ninth Gate (2000)', 'The Gift (2000)']"
3172,"[1036, 420, 2194, 589, 1090, 2000, 2985, 457, 1222, 380]","[1193, 3265, 316, 3802, 2247, 1060, 293, 1175, 736, 28, 296, 3751, 2916, 1580, 3764, 2001, 750, 745, 3114]",0,"['Die Hard (1988)', 'Beverly Hills Cop (1984)', 'The Untouchables (1987)', 'Terminator 2: Judgment Day (1991)', 'Platoon (1986)', 'Lethal Weapon (1987)', 'RoboCop (1987)', 'The Fugitive (1993)', 'Full Metal Jacket (1987)', 'True Lies (1994)', 'Heat (1995)', 'The Rock (1996)', 'Braveheart (1995)', 'The Terminator (1984)', 'Goodfellas (1990)', 'Saving Private Ryan (1998)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'A Few Good Men (1992)', 'The Thin Red Line (1998)']"
1592,"[1198, 541, 1270, 1200, 1036, 589, 480, 457, 377, 110]","[367, 2527, 3481, 3039, 3176, 2788, 2424, 1220, 3462, 3566, 2020, 2076, 3638, 2804, 2870, 3168, 3262, 3253, 364, 736, 2399, 1920, 1276, 2352, 1214, 1090, 1304, 1674, 1198, 1270, 1298, 1104, 3174, 914, 3948, 1200, 2015, 1380, 3725, 1183, 3671, 158, 2455, 2628, 3188, 1242]",3,"['Raiders of the Lost Ark (1981)', 'Blade Runner (1982)', 'Back to the Future (1985)', 'Aliens (1986)', 'Die Hard (1988)', 'Terminator 2: Judgment Day (1991)', 'Jurassic Park (1993)', 'The Fugitive (1993)', 'Speed (1994)', 'Braveheart (1995)', 'Independence Day (1996)', 'The Rock (1996)', 'Men in Black (1997)', 'The Fifth Element (1997)', 'Lethal Weapon 4 (1998)', 'The Matrix (1999)', 'The Mummy (1999)', 'The World Is Not Enough (1999)', 'The Iron Giant (1999)', 'Toy Story 2 (1999)']"
605,"[1732, 2395, 2542, 1682, 2006, 2059, 2761, 2539, 2671, 2706]","[1726, 410, 3005, 3107, 1485, 73, 2028, 260, 3546, 1584, 2490, 1721, 608]",0,"['The Big Lebowski (1998)', 'Rushmore (1998)', 'Lock, Stock and Two Smoking Barrels (1998)', 'The Truman Show (1998)', 'The Mask of Zorro (1998)', 'The Parent Trap (1998)', 'The Iron Giant (1999)', 'Analyze This (1999)', 'Notting Hill (1999)', 'American Pie (1999)', 'Office Space (1999)', 'The Sixth Sense (1999)', 'Being John Malkovich (1999)', 'The Green Mile (1999)', 'Fight Club (1999)', 'The Talented Mr. Ripley (1999)', 'American Beauty (1999)', 'The Blair Witch Project (1999)', 'The Matrix (1999)', 'The Mummy (1999)']"
170,"[1258, 1982, 1347, 1997, 1387, 1219, 1200, 589, 480, 1036]","[1591, 1204, 1036, 2657, 1253, 2701, 1200, 1097, 3578, 3300, 1206, 1225, 3755, 3624]",2,"['The Shining (1980)', 'Halloween (1978)', 'A Nightmare on Elm Street (1984)', 'The Exorcist (1973)', 'Jaws (1975)', 'Psycho (1960)', 'Aliens (1986)', 'Terminator 2: Judgment Day (1991)', 'Jurassic Park (1993)', 'Die Hard (1988)', 'The Matrix (1999)', 'Back to the Future (1985)', 'Ghostbusters (1984)', 'Beetlejuice (1988)', 'Gremlins (1984)', 'The Lost Boys (1987)', 'Scream (1996)', 'The Silence of the Lambs (1991)', 'The Sixth Sense (1999)', 'The Frighteners (1996)']"
3564,"[1036, 457, 110, 377, 380, 101, 161, 1610, 1573, 1408]","[891, 2291, 3837, 3476, 70, 1215, 2985, 3499, 2338, 1992, 1792, 474, 2628, 2514, 1342, 1200, 1999, 1882, 1379, 3770, 2336, 1779, 2058, 2353, 1645, 1544, 1396, 2154, 799]",0,"['Die Hard (1988)', 'The Fugitive (1993)', 'Braveheart (1995)', 'Speed (1994)', 'True Lies (1994)', 'The Rock (1996)', 'Crimson Tide (1995)', 'The Hunt for Red October (1990)', 'Face/Off (1997)', 'The Last of the Mohicans (1992)', 'Lethal Weapon (1987)', 'The Matrix (1999)', 'Heat (1995)', 'Mission: Impossible (1996)', 'A Few Good Men (1992)', 'The Bodyguard (1992)', 'Con Air (1997)', 'The Terminator 2: Judgment Day (1991)', 'The Shawshank Redemption (1994)', 'Titanic (1997)']"
2895,"[1090, 1222, 3448, 1197, 1270, 2918, 3868, 2174, 1079, 2797]","[1204, 1544, 3760, 2355, 2002, 2917, 3865, 2996, 1240, 1957, 2243, 1173, 3740, 2805, 1892, 3505, 1189, 3624, 3135, 2409, 390, 3105, 364, 1307, 3360, 1722, 1429, 446, 1079, 3175, 1208, 1060, 2134, 1179, 866, 592, 3060, 3148, 34, 3753, 19, 1193, 1278, 1639, 2410, 235, 3185, 2302, 380, 3420, 3408, 1721, 1711, 1641, 429, 1747, 3706, 555, 3618, 454, 2335, 2915, 1262, 1393, 3317, 3005, 356, 2431, 1876, 3809, 3683, 3909, 2273, 3698, 2881, 2463, 173, 3197]",1,"['Platoon (1986)', 'Full Metal Jacket (1987)', 'Good Morning, Vietnam (1987)', 'The Princess Bride (1987)', 'Back to the Future (1985)', ""Ferris Bueller's Day Off (1986)"", 'The Naked Gun: From the Files of Police Squad! (1988)', 'Beetlejuice (1988)', 'Planes, Trains & Automobiles (1987)', 'A Fish Called Wanda (1988)', 'Big (1988)', 'The Great Outdoors (1988)', 'The Money Pit (1986)', 'Ruthless People (1986)', 'Roxanne (1987)', ""The 'Burbs (1989)"", 'Three Amigos! (1986)', 'Spaceballs (1987)', 'The Blues Brothers (1980)', 'Ghostbusters (1984)']"
3780,"[2668, 3527, 1347, 1036, 593, 2985, 1090, 1240, 1343, 2916]","[1625, 3764, 2857, 3396, 750, 1028, 2796, 2985, 780, 2087, 1282, 1210, 272, 541, 1321, 1036, 2100, 2085, 1909, 2289, 3359, 1831, 2054, 3397, 2115, 1097, 1023, 1968, 3324, 2088, 2640, 1957, 1639, 1380, 1030, 1230, 3745, 2749, 1584, 2788, 1947, 2018, 1287, 1921, 3082, 2340, 589, 1, 2017, 2034, 2139, 2529]",2,"['The Thing (1982)', 'Predator (1987)', 'A Nightmare on Elm Street (1984)', 'Die Hard (1988)', 'The Silence of the Lambs (1991)', 'RoboCop (1987)', 'Platoon (1986)', 'The Fly (1986)', 'The Terminator (1984)', 'Cape Fear (1991)', 'Total Recall (1990)', 'The Shining (1980)', 'Braveheart (1995)', 'The Sixth Sense (1999)', 'Aliens (1986)', 'Scream (1996)', 'The Matrix (1999)', 'Saving Private Ryan (1998)', 'Seven (1995)', 'Jurassic Park (1993)']"
631,"[1265, 1197, 608, 1485, 296, 3253, 457, 1580, 1213, 500]","[1200, 1527, 2073, 39, 1401, 2115, 2716, 1148, 750, 2289, 534, 2378, 1321, 2427, 3543, 2407, 1994, 318, 2858, 3039, 2176, 1267, 1953, 260, 3481, 1186, 3671, 1221, 1269, 151, 1610, 2918, 2611, 2734, 1425, 904, 2268, 1231, 1297, 1097, 3591, 1923, 1266, 2003, 2496, 1584, 1035, 2841, 3480, 1247, 3095, 1954, 1248, 1291, 799, 2312, 3087, 3418, 2915, 3388, 2968, 3360]",0,"['Groundhog Day (1993)', 'The Princess Bride (1987)', 'Fargo (1996)', 'Liar Liar (1997)', 'The Mask (1994)', 'Pulp Fiction (1994)', ""Wayne's World (1992)"", 'The Fugitive (1993)', 'Men in Black (1997)', 'Goodfellas (1990)', 'Mrs. Doubtfire (1993)', 'The Big Lebowski (1998)', 'The Truman Show (1998)', 'Reservoir Dogs (1992)', 'Dumb and Dumber (1994)', 'The Shawshank Redemption (1994)', 'Austin Powers: International Man of Mystery (1997)', 'The Addams Family (1991)', 'Heat (1995)', 'Ace Ventura: Pet Detective (1994)']"
86,"[3114, 2059, 1907, 2355, 2394, 2354, 2761, 2687, 3157, 3483]","[552, 920, 2628, 3118, 3147, 1013, 2184, 54, 2762, 903]",0,"['Toy Story 2 (1999)', 'The Parent Trap (1998)', 'Mulan (1998)', ""A Bug's Life (1998)"", 'The Prince of Egypt (1998)', 'The Rugrats Movie (1998)', 'The Iron Giant (1999)', 'Tarzan (1999)', ""The Emperor's New Groove (2000)"", 'Stuart Little (1999)', 'The Road to El Dorado (2000)', 'Chicken Run (2000)', 'Shrek (2001)', 'The Little Mermaid II: Return to the Sea (2000)', 'The Tigger Movie (2000)', 'The Adventures of Elmo in Grouchland (1999)', 'The Hunchback of Notre Dame (1996)', 'Hercules (1997)', 'Aladdin and the King of Thieves (1996)', ""The Lion King II: Simba's Pride (1998)""]"
4242,"[165, 1918, 101, 380, 2273, 1580, 780, 1527, 589, 231]","[11, 1882, 688, 3755, 480, 3697, 1616, 380, 849, 3268, 3450, 500, 1265, 1037, 10, 2490, 2701, 2082, 1690, 1385]",1,"['Die Hard with a Vengeance (1995)', 'Lethal Weapon 4 (1998)', 'The Rock (1996)', 'True Lies (1994)', 'Rush Hour (1998)', 'Men in Black (1997)', 'Independence Day (1996)', 'The Fifth Element (1997)', 'Terminator 2: Judgment Day (1991)', 'The Mask (1994)', 'Dumb and Dumber (1994)', 'Austin Powers: International Man of Mystery (1997)', 'Ace Ventura: Pet Detective (1994)', 'Bad Boys (1995)', 'Con Air (1997)', 'Speed (1994)', 'The Fugitive (1993)', 'Men in Black II (2002)', 'Armageddon (1998)', 'Starship Troopers (1997)']"
5148,"[318, 296, 2959, 2028, 3147, 110, 527, 593, 589, 50]","[2712, 2395, 3418, 377, 1358, 417, 733, 2706, 1213, 3176, 1617, 292]",0,"['The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Fight Club (1999)', 'The Matrix (1999)', 'Saving Private Ryan (1998)', 'The Green Mile (1999)', 'Braveheart (1995)', ""Schindler's List (1993)"", 'The Silence of the Lambs (1991)', 'Terminator 2: Judgment Day (1991)', 'The Usual Suspects (1995)', 'Good Will Hunting (1997)', 'Jurassic Park (1993)', 'The Fugitive (1993)', 'Apollo 13 (1995)', 'The Sixth Sense (1999)', 'Heat (1995)', 'A Few Good Men (1992)', 'Men in Black (1997)', 'The Hunt for Red October (1990)']"
3227,"[39, 1682, 1923, 1517, 2671, 2706, 1777, 2395, 1569, 1732]","[2249, 1298, 1344, 3225, 104, 1544, 1870, 3261, 3535, 260, 141, 357, 2248, 1354, 3004, 2020, 34, 1230, 3869, 1291, 2245, 1184, 2186, 2920, 144, 157, 1, 2581, 174, 1455, 2355, 3481, 2302, 2268, 308, 1535, 1968, 3019, 1080, 50, 838, 592, 1089, 3408, 1911, 2504, 344, 1923, 2926, 515, 1454]",1,"['Clueless (1995)', 'The Truman Show (1998)', ""There's Something About Mary (1998)"", 'Austin Powers: International Man of Mystery (1997)', 'Notting Hill (1999)', 'American Pie (1999)', 'The Wedding Singer (1998)', 'Rushmore (1998)', ""My Best Friend's Wedding (1997)"", 'The Big Lebowski (1998)', 'Office Space (1999)', 'Shakespeare in Love (1998)', 'The Mask (1994)', 'Liar Liar (1997)', 'Run Lola Run (1998)', 'The Full Monty (1997)', 'Dumb and Dumber (1994)', 'Life is Beautiful (1997)', 'The Birdcage (1996)', 'The Parent Trap (1998)']"
3402,"[899, 910, 829, 1035, 905, 1230, 1281, 1247, 1197, 951]","[3104, 661, 1953, 935, 1078, 907, 1079, 3365, 2369, 1276, 965, 3157, 2212, 3578, 2206, 2396, 3462, 1419, 3160, 2897, 562, 1282, 2324, 1084, 1234, 1264, 1280, 3471, 2359, 945, 3306, 2920, 904, 1278, 2366, 1193, 2042, 1035, 1104, 3811, 58, 2644, 1345, 2227, 356, 3813, 903, 1244, 2664, 1179, 1066, 1259, 28, 3700, 1220, 1333, 2215]",1,"[""Singin' in the Rain (1952)"", 'Some Like It Hot (1959)', 'The Apartment (1960)', 'The Sound of Music (1965)', 'It Happened One Night (1934)', 'Annie Hall (1977)', 'The Great Dictator (1940)', 'The Graduate (1967)', 'The Producers (1967)', 'The Princess Bride (1987)', 'His Girl Friday (1940)', 'The Philadelphia Story (1940)', ""A Hard Day's Night (1964)"", 'Tootsie (1982)', 'The Big Lebowski (1998)', 'Fargo (1996)', 'Groundhog Day (1993)', 'The Truman Show (1998)', 'Forrest Gump (1994)', 'Good Will Hunting (1997)', 'Enjoy your movie marathon!']"
2786,"[296, 356, 1732, 608, 1213, 318, 1089, 2959, 1682, 6]","[223, 3196, 1221, 316, 1234, 2915, 3198, 1212, 1278, 3638, 150, 3555, 3635, 1200, 1193, 2289, 3608, 1270, 39, 47, 1092, 921, 3408, 2890, 3438, 933, 1244, 2802, 2599, 1997, 1952, 497, 480]",0,"['Pulp Fiction (1994)', 'Forrest Gump (1994)', 'The Big Lebowski (1998)', 'Fargo (1996)', 'Goodfellas (1990)', 'The Shawshank Redemption (1994)', 'Reservoir Dogs (1992)', 'Fight Club (1999)', 'The Truman Show (1998)', 'Heat (1995)', 'Casino (1995)', 'American History X (1998)', 'The Usual Suspects (1995)', 'Braveheart (1995)', 'The Silence of the Lambs (1991)', 'Se7en (1995)', 'The Green Mile (1999)', 'The Fugitive (1993)', 'L.A. Confidential (1997)', 'The Departed (2006)']"
405,"[1307, 539, 597, 1265, 1197, 357, 1393, 1784, 1777, 1569]","[58, 154, 62, 1304, 3685, 3671, 1727, 1265, 3363]",1,"['""When Harry Met Sally..."" (1989)', '5/5', '""Sleepless in Seattle"" (1993)', '""Pretty Woman"" (1990)', '""Groundhog Day"" (1993)', '5/5', '""The Princess Bride"" (1987)', '5/5', '""Four Weddings and a Funeral"" (1994)', '""Jerry Maguire"" (1996)', '""As Good as It Gets"" (1997)', '""The Wedding Singer"" (1998)', '5/5', '""My Best Friend\'s Wedding"" (1997)', '5/5', '""The Truman Show"" (1998)', '5/5', '""Clueless"" (1995)', '""The Mask"" (1994)', '5/5', '""Mrs. Doubtfire"" (1993)', '""Forrest Gump"" (1994)', '5/5', '""The Fugitive"" (1993)', '""The Shawshank Redemption"" (1994)', '5/5', '""Pulp Fiction"" (1994)', '5/5', '""Good Will Hunting"" (1997)', '""The Big Lebowski"" (1998)']"
5863,"[2174, 1197, 2291, 2124, 1265, 539, 551, 39, 1407, 1580]","[1617, 2762]",0,"['Beetlejuice (1988)', 'The Princess Bride (1987)', 'Edward Scissorhands (1990)', 'The Addams Family (1991)', 'Groundhog Day (1993)', 'Sleepless in Seattle (1993)', 'The Nightmare Before Christmas (1993)', 'Clueless (1995)', 'Scream (1996)', 'Men in Black (1997)', ""My Best Friend's Wedding (1997)"", 'The Truman Show (1998)', ""There's Something About Mary (1998)"", 'The Sixth Sense (1999)', '10 Things I Hate About You (1999)', 'American Pie (1999)', 'Notting Hill (1999)', 'The Blair Witch Project (1999)', 'Cruel Intentions (1999)', 'The Green Mile (1999)']"
3888,"[296, 1213, 318, 2959, 50, 1089, 593, 6, 608, 2329]","[912, 3471, 2067, 3386, 905, 1617, 1276, 3578, 2208, 922, 1292, 2132, 2019, 1193, 1197, 2020, 926, 904, 2291, 1224]",0,"['Pulp Fiction (1994)', 'Goodfellas (1990)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'The Usual Suspects (1995)', 'Reservoir Dogs (1992)', 'The Silence of the Lambs (1991)', 'Heat (1995)', 'Fargo (1996)', 'American History X (1998)', 'The Big Lebowski (1998)', 'Trainspotting (1996)', 'Casino (1995)', 'The Departed (2006)', 'Reservoir Dogs (1992)', 'The Godfather (1972)', 'A Clockwork Orange (1971)', 'Scarface (1983)', 'The Green Mile (1999)', 'Seven (1995)']"
1666,"[1198, 1197, 541, 1101, 1036, 1240, 110, 480, 296, 457]","[3108, 1573, 1676, 2006, 1363, 1615, 1198, 3275, 1556, 2501, 3147, 2324, 1201, 1060, 2166, 14, 3250, 319, 1876, 333, 2445, 2725, 2991, 991, 1617, 1721, 1616, 1693, 1747, 1407, 147, 2771, 1783, 1619, 1552, 2805, 852, 110, 3219, 2558, 2915, 2916, 2676, 3578, 2560, 2881, 2688, 2605]",2,"['Raiders of the Lost Ark (1981)', 'The Princess Bride (1987)', 'Blade Runner (1982)', 'Top Gun (1986)', 'Die Hard (1988)', 'The Terminator (1984)', 'Braveheart (1995)', 'Jurassic Park (1993)', 'Pulp Fiction (1994)', 'The Fugitive (1993)', 'Lethal Weapon (1987)', 'The Shawshank Redemption (1994)', 'The Matrix (1999)', 'True Lies (1994)', 'Heat (1995)', 'The Hunt for Red October (1990)', 'The Rock (1996)', 'A Few Good Men (1992)', 'The Silence of the Lambs (1991)', 'Seven (1995)']"
5496,"[318, 356, 296, 1213, 858, 527, 3147, 593, 2959, 2858]","[260, 247, 3481, 3623, 1617, 50, 1265, 1653, 2770, 1635, 1127, 2759, 2599, 581, 2333, 2706]",0,"['The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Pulp Fiction (1994)', 'Goodfellas (1990)', 'The Godfather (1972)', ""Schindler's List (1993)"", 'The Green Mile (1999)', 'The Silence of the Lambs (1991)', 'Fight Club (1999)', 'The Departed (2006)', 'American Beauty (1999)', 'The Matrix (1999)', 'Gladiator (2000)', 'Saving Private Ryan (1998)', 'Braveheart (1995)', 'A Few Good Men (1992)', 'The Usual Suspects (1995)', 'The Sixth Sense (1999)', 'Rain Man (1988)', 'The Terminator (1984)']"
3847,"[1198, 1270, 1240, 1036, 1291, 1200, 1197, 2716, 480, 2000]","[708, 185, 2986, 3703, 1682, 475, 3727, 3361, 147, 48, 2145, 3087, 2657, 3107, 1597, 2640, 2261, 1089, 1233, 2288, 2373, 151, 2558, 1073, 1777, 2431, 2540, 2771, 2502, 2011, 208, 592, 1261, 1198, 1372, 3809, 1704, 1732, 500, 588, 2450, 2134, 2793, 2507, 3591, 1120, 3300, 2278, 788, 2193, 3070, 2549, 150, 3448, 1608, 802, 1370, 2428]",1,"['Raiders of the Lost Ark (1981)', 'Back to the Future (1985)', 'The Terminator (1984)', 'Die Hard (1988)', 'Indiana Jones and the Last Crusade (1989)', 'Aliens (1986)', 'The Princess Bride (1987)', 'Ghostbusters (1984)', 'The Matrix (1999)', 'Jurassic Park (1993)', 'Lethal Weapon (1987)', 'The Fifth Element (1997)', 'Total Recall (1990)', 'The Dark Knight (2008)', 'Men in Black (1997)', 'Terminator 2: Judgment Day (1991)', 'The Shawshank Redemption (1994)', 'The Fugitive (1993)', 'Speed (1994)', 'The Mask (1994)']"
3512,"[296, 318, 1213, 1487, 593, 356, 364, 1682, 110, 3147]","[2324, 1372, 3844, 180, 1682, 1298, 3673, 2686, 2137, 3000, 168, 204, 1207, 509, 2161, 293, 1342, 2398, 2053, 1092, 1224, 2321, 750, 1617, 1287, 151, 637, 367, 3033, 1080, 3418, 2231, 62, 3258, 2375, 1702, 1957, 1205, 3247, 2572, 2987, 592, 2302, 2421, 1645, 491, 1882, 2054, 996, 3120, 3477, 1500, 1103, 1, 586, 2193, 1387]",1,"['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Goodfellas (1990)', 'The Matrix (1999)', 'Seven (1995)', 'The Silence of the Lambs (1991)', 'Forrest Gump (1994)', 'The Lion King (1994)', 'The Truman Show (1998)', 'Braveheart (1995)', 'The Green Mile (1999)', 'American Beauty (1999)', 'The Sixth Sense (1999)', 'Fight Club (1999)', 'The Fugitive (1993)', 'Jurassic Park (1993)', 'The Mask (1994)', 'Scream (1996)', 'Beauty and the Beast (1991)', 'Aladdin (1992)']"
1799,"[2028, 110, 318, 3578, 527, 3147, 2959, 3753, 2268, 1183]","[1249, 3246, 480, 1266, 337, 523, 535, 3951, 1639, 1095, 2268, 150, 2303, 2291, 2289, 2391]",1,"['Saving Private Ryan (1998)', 'Braveheart (1995)', 'The Shawshank Redemption (1994)', 'Gladiator (2000)', ""Schindler's List (1993)"", 'The Green Mile (1999)', 'Fight Club (1999)', 'The Patriot (2000)', 'A Few Good Men (1992)', 'The English Patient (1996)', 'American Beauty (1999)', 'The Thin Red Line (1998)', 'Legends of the Fall (1994)', 'The Fugitive (1993)', 'Titanic (1997)', 'The Matrix (1999)', 'The Truman Show (1998)', 'The Sixth Sense (1999)', 'Good Will Hunting (1997)', 'The Usual Suspects (1995)', 'Enjoy your movie marathon!']"
3724,"[1307, 1197, 1265, 1270, 597, 1968, 2716, 1088, 2918, 539]","[1982, 628, 3873, 1405, 272, 2752, 2037, 2248, 1263, 1025, 3712, 1810, 1381, 445, 1213, 3175, 1207, 1198, 1199, 1291, 1272, 3497, 1129, 3101, 410, 2379, 372, 2286, 2946, 2567, 3114, 1258, 610, 2028, 2040, 122, 3526, 1029, 1077, 2423, 2990, 1278, 1912, 2004, 236, 1231, 1614, 248, 3258, 2184, 3504, 2890, 1457, 1588, 145, 2380, 3033, 2011, 1641, 2706, 1266, 2384, 1219, 1321, 300, 1222, 1081, 647, 1374, 520, 1242, 3812, 253, 1299, 1610, 153, 1748, 1250, 2746, 3685, 1408, 537, 454, 2051, 1541, 586, 919]",0,"['When Harry Met Sally... (1989)', 'The Princess Bride (1987)', 'Groundhog Day (1993)', 'Back to the Future (1985)', 'Pretty Woman (1990)', 'The Breakfast Club (1985)', 'Ghostbusters (1984)', 'Dirty Dancing (1987)', ""Ferris Bueller's Day Off (1986)"", 'Sleepless in Seattle (1993)', 'The Goonies (1985)', 'Say Anything... (1989)', 'Clueless (1995)', 'The Truman Show (1998)', 'Edward Scissorhands (1990)', 'The Wedding Singer (1998)', 'The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Good Will Hunting (1997)', 'Jerry Maguire (1996)']"
2208,"[2001, 586, 1370, 344, 296, 145, 231, 1580, 2273, 2542]","[1910, 457, 3252, 2761, 300, 1230, 111, 3481, 1060, 3147, 2412, 2409, 1812, 1431, 2470, 2750, 3869, 52, 1694, 39, 2411, 1883, 608, 3174, 312, 592, 2858, 3176, 2683, 2371, 1407, 1635, 3552]",0,"['""Lethal Weapon 2"" (1989)', '""Home Alone"" (1990)', '""Die Hard 2"" (1990)', '""Hot Shots!"" (1991)', '""The Fugitive"" (1993)', '""Ace Ventura: Pet Detective"" (1994)', '""Pulp Fiction"" (1994)', '""Bad Boys"" (1995)', '""Dumb and Dumber"" (1994)', '""Men in Black"" (1997)', '""Rush Hour"" (1998)', '""Lock, Stock and Two Smoking Barrels"" (1998)', '""Austin Powers: International Man of Mystery"" (1997)', '""The Mask of Zorro"" (1998)', '""The Big Lebowski"" (1998)', '""Snatch"" (2000)', '""Shaun of the Dead"" (2004)', '""Ocean\'s Eleven"" (2001)', '""Superbad"" (2007)', '""Kiss Kiss Bang Bang"" (2005)']"
1879,"[318, 1487, 296, 50, 2959, 593, 2762, 2858, 457, 3147]","[1840, 474, 1049, 1408, 3198, 74, 1206, 3259, 1394, 3252, 1079, 480, 912, 2763, 475, 924, 1200, 1073, 368, 608, 1673, 440, 1727, 1476, 2322, 47, 589, 1294, 3108, 2006, 1222, 2762, 380, 1240, 2353, 459, 110]",1,"['The Shawshank Redemption (1994)', 'Se7en (1995)', 'Pulp Fiction (1994)', 'The Usual Suspects (1995)', 'Fight Club (1999)', 'The Silence of the Lambs (1991)', 'The Sixth Sense (1999)', 'American Beauty (1999)', 'The Fugitive (1993)', 'The Green Mile (1999)', 'Fargo (1996)', 'The Truman Show (1998)', 'Heat (1995)', 'The Departed (2006)', 'Memento (2000)', 'The Big Lebowski (1998)', 'The Matrix (1999)', 'Unforgiven (1992)', 'The Hateful Eight (2015)', 'True Grit (2010)']"
